Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
17	14:37:15.376	00:00:00.017	0	630,2711	315,9948	0,6358925	0,3042837	693,0518	3,81559	0	646,3735	318,561	0,375759	0,3101471	696,3912	3,840127	0	0	638	317						No media	0	1280	1024	0	0	650	328	795	0	Content		638	317	17196	368583115	
37	14:37:15.396	00:00:00.037	1	619,8772	322,3088	0,6358174	0,3043774	693,0518	3,80807	0	654,5246	324,2791	0,3757305	0,3101786	696,3912	3,886728	0	0	637	323						No media	0	1280	1024	0	0	650	328	795	0	Content		637	323	37065	368602984	
57	14:37:15.416	00:00:00.057	2	632,4906	350,9333	0,63578	0,3044532	693,0518	3,868851	0	663,6801	354,5182	0,3756818	0,3102357	696,3912	3,852187	0	0	648	353						No media	0	1280	1024	0	0	650	328	795	0	Content		648	353	57073	368622992	
77	14:37:15.436	00:00:00.076	3	630,7086	359,2052	0,6357477	0,3048583	692,5906	3,860949	0	666,8347	362,9425	0,3756271	0,3104088	693,929	3,858492	0	0	649	361						No media	0	1280	1024	0	0	650	328	795	0	Content		649	361	76933	368642852	
97	14:37:15.456	00:00:00.096	4	634,1886	310,7953	0,6357656	0,3049994	692,5906	3,841636	0	662,605	337,0233	0,3756555	0,3102541	693,929	3,881112	0	0	648	324						No media	0	1280	1024	0	0	650	328	795	0	Content		648	324	96940	368662859	
117	14:37:15.476	00:00:00.116	5	627,739	317,0405	0,6358553	0,3051575	692,5906	3,859078	0	666,6418	342,77	0,3757181	0,3101958	693,929	3,852344	0	0	647	330						No media	0	1280	1024	0	0	650	328	795	0	Content		647	330	116850	368682769	
137	14:37:15.496	00:00:00.136	6	630,2199	319,8188	0,6359588	0,3052636	692,5906	3,817059	0	659,8351	344,7188	0,3757353	0,3101726	693,929	3,889308	0	0	645	332						No media	0	1280	1024	0	0	650	328	795	0	Content		645	332	136852	368702771	
157	14:37:15.516	00:00:00.156	7	625,5013	319,742	0,6360793	0,3053449	692,5906	3,967024	0	648,2872	339,1156	0,3757671	0,3101477	693,929	3,878094	0	0	637	329						No media	0	1280	1024	0	0	650	328	795	0	Content		637	329	156725	368722644	
177	14:37:15.536	00:00:00.176	8	625,8212	318,4026	0,6361717	0,3054465	693,6891	3,981792	0	648,1094	341,1378	0,3759217	0,3100835	694,5491	3,876049	0	0	637	330						No media	0	1280	1024	0	0	650	328	795	0	Content		637	330	176711	368742630	
197	14:37:15.556	00:00:00.196	9	640,73	321,1205	0,6363136	0,3054087	693,6891	3,906184	0	663,6633	314,3436	0,3759318	0,3099177	694,5491	3,909235	0	0	652	318						No media	0	1280	1024	0	0	650	328	795	0	Content		652	318	196593	368762512	
217	14:37:15.576	00:00:00.216	10	636,9976	332,5156	0,636333	0,3053508	693,6891	3,908343	0	673,2964	312,0726	0,3759806	0,3097929	694,5491	3,919464	0	0	655	322						No media	0	1280	1024	0	0	650	328	795	0	Content		655	322	216586	368782505	
236	14:37:15.595	00:00:00.236	11	633,9298	298,4723	0,6362308	0,3052959	693,6891	3,950599	0	661,9263	340,1566	0,3758822	0,309456	694,5491	3,930279	0	0	648	319						No media	0	1280	1024	0	0	650	328	795	0	Content		648	319	236456	368802375	
256	14:37:15.615	00:00:00.256	12	631,2424	301,6582	0,6361963	0,3052367	693,6891	3,976259	0	668,9765	331,9483	0,3758542	0,3093125	694,5491	3,909771	0	0	650	317						No media	0	1280	1024	0	0	650	328	795	0	Content		650	317	256469	368822388	
276	14:37:15.635	00:00:00.276	13	630,1774	304,5412	0,6361828	0,3051733	693,9405	3,995143	0	664,9325	339,0855	0,375978	0,3093165	694,4363	3,917018	0	0	648	322						No media	0	1280	1024	0	0	650	328	795	0	Content		648	322	276329	368842248	
296	14:37:15.655	00:00:00.296	14	631,6003	307,3564	0,6361149	0,3051724	693,9405	4,009139	0	660,8153	342,0936	0,3758635	0,3092414	694,4363	3,957589	0	0	646	325						No media	0	1280	1024	0	0	650	328	795	0	Content		646	325	296195	368862114	
316	14:37:15.675	00:00:00.316	15	618,6708	328,4825	0,6358865	0,3050687	693,9405	4,005509	0	651,2354	336,1357	0,3757436	0,3092026	694,4363	3,955087	0	0	635	332						No media	0	1280	1024	0	0	650	328	795	0	Content		635	332	316141	368882060	
336	14:37:15.695	00:00:00.336	16	646,3319	322,3806	0,6356856	0,3049604	693,9405	3,951083	0	686,0289	332,6319	0,3756357	0,3092161	694,4363	3,940668	0	0	666	328						No media	0	1280	1024	0	0	650	328	795	0	Content		666	328	336205	368902124	
356	14:37:15.715	00:00:00.356	17	638,1446	341,4111	0,6352527	0,3046349	693,9405	4,019347	0	671,6946	314,4058	0,3751192	0,3090963	694,4363	3,955844	0	0	655	328						No media	0	1280	1024	0	0	650	328	795	0	Content		655	328	356074	368921993	
376	14:37:15.735	00:00:00.376	18	637,8792	340,0762	0,6349818	0,3044557	695,4988	4,013479	0	675,9783	312,285	0,3749492	0,3089077	692,733	3,941909	0	0	657	326						No media	0	1280	1024	0	0	650	328	795	0	Content		657	326	376007	368941926	
396	14:37:15.755	00:00:00.395	19	632,1955	309,3646	0,6346619	0,3042355	695,4988	4,025976	0	663,5116	355,14	0,3746077	0,3084711	692,733	3,938134	0	0	648	332						No media	0	1280	1024	0	0	650	328	795	0	Content		648	332	395863	368961782	
416	14:37:15.775	00:00:00.415	20	625,9712	313,4482	0,6343881	0,3038551	695,4988	4,040473	0	655,3422	343,2674	0,3743137	0,3082431	692,733	3,927691	0	0	641	328						No media	0	1280	1024	0	0	650	328	795	0	Content		641	328	415774	368981693	
436	14:37:15.795	00:00:00.435	21	623,7441	336,9225	0,6343527	0,3035341	695,4988	4,060805	0	671,5977	326,0635	0,3743023	0,3081644	692,733	3,950807	0	0	648	331						No media	0	1280	1024	0	0	650	328	795	0	Content		648	331	435746	369001665	
456	14:37:15.815	00:00:00.455	22	629,427	342,6321	0,6344548	0,3034973	695,4988	4,040597	0	664,7712	334,0586	0,3743856	0,3080676	692,733	3,952557	0	0	647	338						No media	0	1280	1024	0	0	650	328	795	0	Content		647	338	455633	369021552	
476	14:37:15.835	00:00:00.475	23	629,3516	350,4956	0,6346468	0,3036569	694,894	4,04401	0	666,205	320,4333	0,3745891	0,3081665	694,9972	3,966815	0	0	648	335						No media	0	1280	1024	0	0	650	328	795	0	Content		648	335	475614	369041533	
496	14:37:15.855	00:00:00.495	24	646,3055	344,6418	0,6347145	0,3036427	694,894	4,06803	0	674,9509	340,0795	0,3746226	0,3081764	694,9972	4,010244	0	0	661	342						No media	0	1280	1024	0	0	650	328	795	0	Content		661	342	495595	369061514	
515	14:37:15.874	00:00:00.515	25	637,8763	311,9154	0,634806	0,3038129	694,894	4,066741	0	682,3502	322,7606	0,3747131	0,3081926	694,9972	4,02197	0	0	660	317						No media	0	1280	1024	0	0	650	328	795	0	Content		660	317	515465	369081384	
535	14:37:15.894	00:00:00.535	26	647,4481	343,8325	0,6349661	0,3037796	694,894	4,015729	0	687,6035	329,5894	0,374911	0,3080857	694,9972	3,988672	0	0	668	337						No media	0	1280	1024	0	0	650	328	795	0	Content		668	337	535353	369101272	
555	14:37:15.914	00:00:00.555	27	624,0627	332,0888	0,6351032	0,3035505	694,894	4,095783	0	675,8261	330,3109	0,3750468	0,3078354	694,9972	3,974208	0	0	650	331						No media	0	1280	1024	0	0	650	328	795	0	Content		650	331	555349	369121268	
575	14:37:15.934	00:00:00.575	28	623,5329	321,8806	0,6353415	0,3035159	695,2708	4,086842	0	681,3198	332,3793	0,3752509	0,3077482	694,8896	3,968148	0	0	652	327						No media	0	1280	1024	0	0	650	328	795	0	Content		652	327	575275	369141194	
595	14:37:15.954	00:00:00.595	29	642,413	312,3035	0,635464	0,3035108	695,2708	4,062812	0	671,5818	342,7407	0,3753577	0,3074865	694,8896	3,999707	0	0	657	328						No media	0	1280	1024	0	0	650	328	795	0	Content		657	328	595271	369161190	
615	14:37:15.974	00:00:00.615	30	636,5399	307,2423	0,635515	0,3038399	695,2708	4,074024	0	679,6209	343,2581	0,3754114	0,3075138	694,8896	3,99169	0	0	658	325						No media	0	1280	1024	0	0	650	328	795	0	Content		658	325	615144	369181063	
635	14:37:15.994	00:00:00.635	31	642,8155	326,558	0,6355801	0,3042636	695,2708	4,024808	0	693,6299	318,1359	0,3754769	0,3077562	694,8896	3,992835	0	0	668	322						No media	0	1280	1024	0	0	650	328	795	0	Content		668	322	635092	369201011	
655	14:37:16.014	00:00:00.654	32	636,0933	329,6598	0,6356359	0,3044447	695,2708	4,008282	0	693,8785	323,3515	0,3755676	0,3078952	694,8896	3,99207	0	0	665	327						No media	0	1280	1024	0	0	650	328	795	0	Content		665	327	654967	369220886	
675	14:37:16.034	00:00:00.675	33	638,3846	329,9753	0,6357343	0,3046946	696,1866	3,996844	0	690,4341	336,8633	0,375704	0,3078843	691,3492	3,97289	0	0	664	333						No media	0	1280	1024	0	0	650	328	795	0	Content		664	333	675015	369240934	
695	14:37:16.054	00:00:00.694	34	622,9114	372,8485	0,6359759	0,3046528	696,1866	4,098159	0	658,4508	369,7067	0,3758891	0,3074995	691,3492	3,981918	0	0	641	371						No media	0	1280	1024	0	0	650	328	795	0	Content		641	371	694901	369260820	
715	14:37:16.074	00:00:00.714	35	628,8149	334,0651	0,6364006	0,3045766	696,1866	4,083474	0	687,6776	357,3486	0,3763956	0,3072909	691,3492	3,98694	0	0	658	346						No media	0	1280	1024	0	0	650	328	795	0	Content		658	346	714876	369280795	
735	14:37:16.094	00:00:00.734	36	624,1137	359,3909	0,636683	0,3044992	696,1866	4,052409	0	667,7969	338,2767	0,3765676	0,3071394	691,3492	4,00834	0	0	646	349						No media	0	1280	1024	0	0	650	328	795	0	Content		646	349	734758	369300677	
755	14:37:16.114	00:00:00.754	37	715,4227	382,9232	0,6359487	0,305361	696,1866	4,067276	0	768,7697	423,7167	0,3759638	0,3080306	691,3492	4,003624	0	0	742	403						No media	0	1280	1024	0	0	650	328	795	0	Content		742	403	754713	369320632	
775	14:37:16.134	00:00:00.774	38	720,7518	379,2971	0,6323023	0,3080564	692,3988	4,030186	0	789,6479	412,1323	0,3734196	0,3110421	693,6661	4,011877	0	0	755	396						No media	0	1280	1024	0	0	650	328	795	0	Content		755	396	774638	369340557	
795	14:37:16.154	00:00:00.794	39	1375,307	853,5906	0,6284545	0,3110804	692,3988	4,156935	0	1461,86	909,0833	0,3707937	0,3144119	693,6661	4,021077	0	1	1419	881						No media	0	1280	1024	0	0	2457	1317	159	0	Content		1419	881	794627	369360546	
814	14:37:16.173	00:00:00.814	40	1736,437	1089,658	0,6255412	0,3130904	692,3988	4,12126	0	1791,743	1137,086	0,368532	0,3168629	693,6661	4,005627	0	1	1764	1113						No media	0	1280	1024	0	0	2457	1317	159	0	Content		1764	1113	814496	369380415	
834	14:37:16.193	00:00:00.834	41	2023,647	1203,809	0,6231011	0,3146444	692,3988	4,09177	0	2229,091	1269,085	0,366679	0,3185557	693,6661	4,026951	0	1	2126	1236						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2126	1236	834370	369400289	
854	14:37:16.213	00:00:00.854	42	2382,441	1286,048	0,6216992	0,3148566	692,3988	4,070805	0	2557,221	1348,395	0,365656	0,3188831	693,6661	3,986354	0	1	2470	1317						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2470	1317	854310	369420229	
874	14:37:16.233	00:00:00.874	43	2713,228	1375,778	0,6217234	0,3147641	685,1469	4,008793	0	2694,538	1414,694	0,3648957	0,3187991	662,7535	3,815085	0	1	2704	1395						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2704	1395	874364	369440283	
894	14:37:16.253	00:00:00.894	44	2331,418	1300,154	0,6218067	0,3149291	685,1469	4,071258	0	2583,524	1374,871	0,3654504	0,3183665	662,7535	3,865859	0	1	2457	1338						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2457	1338	894235	369460154	
914	14:37:16.273	00:00:00.914	45	2292,412	1296,005	0,6220968	0,3154314	685,1469	4,008317	0	2713,718	1366,901	0,3657911	0,3185742	662,7535	3,756442	0	1	2503	1331						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2503	1331	914220	369480139	
934	14:37:16.293	00:00:00.934	46	2334,103	1307,757	0,6224695	0,3159038	685,1469	4,041074	0	2742,648	1360,137	0,3661239	0,318841	662,7535	3,782865	0	1	2538	1334						No media	0	1280	1024	0	0	2457	1317	159	0	Content		2538	1334	934093	369500012	
954	14:37:16.313	00:00:00.953	47	2311,287	1291,828	0,6229144	0,3165224	685,1469	4,013363	0	2551,484	1341,373	0,3665484	0,3190062	662,7535	3,838747	0	2	2431	1317						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2431	1317	953910	369519829	
974	14:37:16.333	00:00:00.973	48	2328,184	1295,041	0,6233206	0,3168688	688,3057	4,043921	0	1795,379	1283,319	0,3669546	0,3193526	542,1363	3,122143	0	2	2062	1289						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2062	1289	973973	369539892	
994	14:37:16.353	00:00:00.993	49	2209,019	1072,628	0,6236742	0,3157831	688,3057	4,083826	0	-1280	-1024	0,6236742	0,3157831	-1	-1	4	2	2209	1073						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2209	1073	993832	369559751	
1014	14:37:16.373	00:00:01.013	50	2227,378	1078,895	0,6236283	0,3148864	688,3057	4,122542	0	2463,339	1131,342	0,3665507	0,3173727	691,7932	4,025408	0	2	2345	1105						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2345	1105	1013839	369579758	
1034	14:37:16.393	00:00:01.033	51	2228,233	1075,666	0,6237025	0,3148669	688,3057	4,1112	0	2559,662	1113,773	0,3663036	0,3176178	691,7932	4,018505	0	2	2394	1095						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2394	1095	1033699	369599618	
1054	14:37:16.413	00:00:01.053	52	2243,46	1071,076	0,6235691	0,3146759	688,3057	4,123403	0	1652,138	1154,192	0,3660194	0,3175788	550,0698	3,251335	0	2	1948	1113						No media	0	1280	1024	0	0	2208	1107	219	0	Content		1948	1113	1053704	369619623	
1074	14:37:16.433	00:00:01.073	53	2112,992	1083,013	0,6234511	0,3144505	665,2751	3,986534	0	2270,53	1120,297	0,365692	0,3175883	669,5048	3,936251	0	2	2192	1102						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2192	1102	1073540	369639459	
1094	14:37:16.453	00:00:01.093	54	2122,542	1087,386	0,6231593	0,3142656	665,2751	3,994233	0	2291,383	1130,52	0,3654332	0,3177036	669,5048	3,940323	0	2	2207	1109						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2207	1109	1093599	369659518	
1113	14:37:16.472	00:00:01.113	55	2112,337	1070,34	0,6229227	0,3143786	665,2751	4,020627	0	2237,012	1125,168	0,3650493	0,317811	669,5048	3,915005	0	2	2175	1098						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2175	1098	1113397	369679316	
1133	14:37:16.492	00:00:01.133	56	2107,151	1057,857	0,6227641	0,3146102	665,2751	3,981756	0	2163,763	1140,664	0,3649273	0,3179145	669,5048	3,952245	0	2	2135	1099						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2135	1099	1133412	369699331	
1153	14:37:16.512	00:00:01.153	57	2357,494	1272,201	0,6217718	0,3160359	665,2751	4,016193	0	2464,142	1324,797	0,3658885	0,3196743	669,5048	3,993309	0	2	2411	1298						No media	0	1280	1024	0	0	2208	1107	219	0	Content		2411	1298	1153342	369719261	
1173	14:37:16.532	00:00:01.173	58	2447,221	1278,81	0,620635	0,3176652	675,4498	4,060907	0	2048,053	1305,999	0,3647518	0,3213036	584,4955	3,504112	0	3	2248	1292						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2248	1292	1173355	369739274	
1193	14:37:16.552	00:00:01.193	59	2671,641	1415,826	0,6207715	0,3178306	675,4498	4,026537	0	3406,673	1550,404	0,3650841	0,3214979	678,8645	4,053161	0	3	3039	1483						No media	0	1280	1024	0	0	2467	1450	299	0	Content		3039	1483	1193239	369759158	
1213	14:37:16.572	00:00:01.213	60	2722,801	1441,725	0,6208746	0,3181452	675,4498	4,047829	0	2288,476	1404,818	0,3650564	0,3217738	583,4179	3,527702	0	3	2506	1423						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2506	1423	1213094	369779013	
1233	14:37:16.592	00:00:01.233	61	2678,181	1416,218	0,6210067	0,3185927	675,4498	4,022348	0	2177,191	1413,525	0,3650593	0,3218805	566,6772	3,425738	0	3	2428	1415						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2428	1415	1233095	369799014	
1253	14:37:16.612	00:00:01.252	62	2688,437	1438,902	0,6210814	0,3187446	675,4498	4,044669	0	2053,189	1393,288	0,3651025	0,3221013	553,1747	3,3657	0	3	2371	1416						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2371	1416	1252897	369818816	
1273	14:37:16.632	00:00:01.272	63	2679,121	1429,225	0,6212257	0,3188828	673,7394	4,025242	0	3324,632	1523,188	0,3643413	0,3225386	675,5092	4,08399	0	3	3002	1476						No media	0	1280	1024	0	0	2467	1450	299	0	Content		3002	1476	1272870	369838789	
1293	14:37:16.652	00:00:01.292	64	2673,332	1446,835	0,6211997	0,3188841	673,7394	4,002469	0	3326,775	1529,841	0,3650703	0,3225072	675,5092	4,096612	0	3	3000	1488						No media	0	1280	1024	0	0	2467	1450	299	0	Content		3000	1488	1292918	369858837	
1313	14:37:16.672	00:00:01.312	65	2663,162	1456,386	0,6211151	0,318873	673,7394	4,087286	0	3055,275	1525,755	0,3648297	0,3227147	675,5092	4,02292	0	3	2859	1491						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2859	1491	1312728	369878647	
1333	14:37:16.692	00:00:01.332	66	2700,256	1458,823	0,6209697	0,3189195	673,7394	4,09361	0	3236,626	1512,799	0,3645693	0,3229511	675,5092	4,107111	0	3	2968	1486						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2968	1486	1332603	369898522	
1353	14:37:16.712	00:00:01.352	67	2675,418	1478,026	0,6205103	0,3194836	673,7394	4,066506	0	3308,336	1581,738	0,3642457	0,3234584	675,5092	4,088678	0	3	2992	1530						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2992	1530	1352597	369918516	
1373	14:37:16.732	00:00:01.372	68	2670,504	1484,067	0,6202935	0,3196332	671,5639	4,049007	0	1999,573	1419,307	0,3640289	0,323608	547,4576	3,325802	0	3	2335	1452						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2335	1452	1372598	369938517	
1392	14:37:16.751	00:00:01.392	69	2716,958	1481,023	0,6201082	0,3196673	671,5639	4,054868	0	2000,396	1417,949	0,3635545	0,3237193	549,2615	3,426652	0	3	2359	1449						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2359	1449	1392469	369958388	
1412	14:37:16.771	00:00:01.412	70	2668,481	1480,916	0,6197515	0,319643	671,5639	4,036921	0	3298,36	1584,435	0,3633175	0,3237922	674,8815	4,202009	0	3	2983	1533						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2983	1533	1412462	369978381	
1432	14:37:16.791	00:00:01.432	71	2614,16	1445,295	0,6199678	0,319445	671,5639	4,126508	0	2062,122	1422,212	0,3632801	0,3237021	558,2484	3,456412	0	3	2338	1434						No media	0	1280	1024	0	0	2467	1450	299	0	Content		2338	1434	1432331	369998250	
1452	14:37:16.811	00:00:01.452	72	1793,591	1004,703	0,6230177	0,316578	671,5639	4,125837	0	1542,53	1112,077	0,3648382	0,3204461	558,3274	3,596825	0	3	1668	1058						No media	0	1280	1024	0	0	2467	1450	299	0	Content		1668	1058	1452218	370018137	
1472	14:37:16.831	00:00:01.472	73	1778,655	955,1072	0,6275257	0,3134772	688,3199	4,22467	0	2023,514	1028,432	0,3691563	0,3167425	683,8917	4,383921	0	4	1901	992						No media	0	1280	1024	0	0	609	512	339	0	Content		1901	992	1472207	370038126	
1492	14:37:16.851	00:00:01.492	74	896,6765	580,9022	0,6322137	0,3111278	688,3199	4,240171	0	1044,195	637,6164	0,3739936	0,3140117	683,8917	4,259221	0	4	970	609						No media	0	1280	1024	0	0	609	512	339	0	Content		970	609	1492078	370057997	
1504	14:37:16.863																				InstructionStart	2048	0	0	Instruction Element																	
1512	14:37:16.871	00:00:01.512	75	645,5872	526,4632	0,6359893	0,3101447	688,3199	4,200822	0	732,5092	568,7919	0,3780057	0,3123642	683,8917	4,219244	0	4	689	548						No media	0	1280	1024	0	0	609	512	339	0	Content		689	548	1512217	370078136	
1532	14:37:16.891	00:00:01.531	76	613,9419	510,3835	0,6378655	0,3098977	688,3199	4,176176	0	650,2365	541,5328	0,3797453	0,3118565	683,8917	4,277461	0	4	632	526						No media	0	1280	1024	0	0	609	512	339	0	Content		632	526	1531971	370097890	
1552	14:37:16.911	00:00:01.551	77	574,2861	479,0676	0,6386581	0,3100099	688,3199	4,199503	0	626,3391	525,3909	0,3799839	0,3118277	683,8917	4,326115	0	4	600	502						No media	0	1280	1024	0	0	609	512	339	0	Content		600	502	1551964	370117883	
1572	14:37:16.931	00:00:01.571	78	541,8416	437,0474	0,6393613	0,3100629	698,2862	4,249558	0	618,742	481,2137	0,3802619	0,3117532	697,5865	4,410057	0	4	580	459						No media	0	1280	1024	0	0	609	512	339	0	Content		580	459	1571840	370137759	
1592	14:37:16.951	00:00:01.591	79	602,2058	496,071	0,6398165	0,3102683	698,2862	4,213595	0	630,2043	522,5271	0,3804079	0,3119451	697,5865	4,375237	0	4	616	509						No media	0	1280	1024	0	0	609	512	339	0	Content		616	509	1591811	370157730	
1612	14:37:16.971	00:00:01.611	80	577,731	487,0725	0,6400145	0,3105974	698,2862	4,304867	0	642,0696	517,5267	0,3804028	0,3120973	697,5865	4,422787	0	4	610	502						No media	0	1280	1024	0	0	609	512	339	0	Content		610	502	1611710	370177629	
1632	14:37:16.991	00:00:01.631	81	569,7363	454,4213	0,6400578	0,3109668	698,2862	4,264006	0	630,5778	520,045	0,380292	0,3123927	697,5865	4,383066	0	4	600	487						No media	0	1280	1024	0	0	609	512	339	0	Content		600	487	1631555	370197474	
1652	14:37:17.011	00:00:01.651	82	580,1672	474,389	0,6400567	0,3110184	698,2862	4,259888	0	628,9651	517,1365	0,3801627	0,3126652	697,5865	4,36257	0	4	605	496						No media	0	1280	1024	0	0	609	512	339	0	Content		605	496	1651573	370217492	
1672	14:37:17.031	00:00:01.671	83	579,3775	462,9639	0,6399106	0,3109369	696,8561	4,247333	0	626,2992	523,9509	0,3800217	0,3126507	693,9189	4,353093	0	4	603	493						No media	0	1280	1024	0	0	609	512	339	0	Content		603	493	1671554	370237473	
1691	14:37:17.050	00:00:01.691	84	570,8652	482,8885	0,6396319	0,3107648	696,8561	4,242053	0	640,2216	532,7634	0,3798257	0,312546	693,9189	4,276393	0	4	606	508						No media	0	1280	1024	0	0	609	512	339	0	Content		606	508	1691442	370257361	
1711	14:37:17.070	00:00:01.711	85	576,1263	513,9752	0,639387	0,3102183	696,8561	4,245741	0	609,1379	533,0167	0,3794161	0,3122351	693,9189	4,324349	0	4	593	523						No media	0	1280	1024	0	0	609	512	339	0	Content		593	523	1711413	370277332	
1731	14:37:17.090	00:00:01.731	86	610,6645	508,1996	0,6392376	0,3100675	696,8561	4,24579	0	615,7725	545,3552	0,379249	0,3120975	693,9189	4,350295	0	4	613	527						No media	0	1280	1024	0	0	609	512	339	0	Content		613	527	1731293	370297212	
1751	14:37:17.110	00:00:01.751	87	582,5512	480,4281	0,63883	0,3099245	696,8561	4,21481	0	616,8979	543,626	0,3789483	0,3121344	693,9189	4,269246	0	4	600	512						No media	0	1280	1024	0	0	609	512	339	0	Content		600	512	1751209	370317128	
1771	14:37:17.130	00:00:01.771	88	596,5693	493,0544	0,6386018	0,3098669	697,5371	4,218382	0	618,7471	539,6089	0,3786515	0,3124338	694,917	4,305099	0	4	608	516						No media	0	1280	1024	0	0	609	512	339	0	Content		608	516	1771206	370337125	
1791	14:37:17.150	00:00:01.791	89	593,21	503,5705	0,6381842	0,309956	697,5371	4,235798	0	627,8325	522,3985	0,3783302	0,3128184	694,917	4,254011	0	4	611	513						No media	0	1280	1024	0	0	609	512	339	0	Content		611	513	1791060	370356979	
1811	14:37:17.170	00:00:01.811	90	623,0626	493,8263	0,6374987	0,3101256	697,5371	4,258014	0	662,6986	556,2488	0,3776235	0,3130794	694,917	4,287904	0	5	643	525						No media	0	1280	1024	0	0	667	531	1016	0	Content		643	525	1811075	370376994	
1831	14:37:17.190	00:00:01.831	91	644,5728	503,4257	0,6365525	0,3103066	697,5371	4,21495	0	691,43	546,2197	0,3768369	0,3136635	694,917	4,222579	0	5	668	525						No media	0	1280	1024	0	0	667	531	1016	0	Content		668	525	1831066	370396985	
1851	14:37:17.210	00:00:01.850	92	654,6979	519,8988	0,6364303	0,3103898	697,5371	4,173232	0	674,5959	549,824	0,3765093	0,3137928	694,917	4,181718	0	5	665	535						No media	0	1280	1024	0	0	667	531	1016	0	Content		665	535	1850936	370416855	
1871	14:37:17.230	00:00:01.870	93	664,0784	520,6183	0,6361753	0,3105379	696,9761	4,165114	0	685,4003	556,1038	0,3763068	0,3138914	693,3413	4,167144	0	5	675	538						No media	0	1280	1024	0	0	667	531	1016	0	Content		675	538	1870789	370436708	
1891	14:37:17.250	00:00:01.890	94	650,0554	512,9954	0,6359456	0,3105911	696,9761	4,202005	0	682,1732	556,4418	0,3760981	0,3139731	693,3413	4,155356	0	5	666	535						No media	0	1280	1024	0	0	667	531	1016	0	Content		666	535	1890817	370456736	
1911	14:37:17.270	00:00:01.910	95	653,604	493,4795	0,6358513	0,3105121	696,9761	4,191489	0	680,903	556,1118	0,3758953	0,3139509	693,3413	4,155904	0	5	667	525						No media	0	1280	1024	0	0	667	531	1016	0	Content		667	525	1910678	370476597	
1931	14:37:17.290	00:00:01.930	96	654,687	532,223	0,6358846	0,3103172	696,9761	4,172617	0	672,3252	545,2396	0,3758869	0,3138709	693,3413	4,104582	0	5	664	539						No media	0	1280	1024	0	0	667	531	1016	0	Content		664	539	1930705	370496624	
1951	14:37:17.310	00:00:01.950	97	657,931	515,0587	0,6360765	0,3102455	696,9761	4,168234	0	685,9797	532,2213	0,3760643	0,3137701	693,3413	4,131482	0	5	672	524						No media	0	1280	1024	0	0	667	531	1016	0	Content		672	524	1950553	370516472	
1971	14:37:17.330	00:00:01.970	98	659,3633	514,9797	0,6363106	0,3102462	697,0378	4,164208	0	682,4291	531,1138	0,3762429	0,3136125	691,2083	4,104679	0	5	671	523						No media	0	1280	1024	0	0	667	531	1016	0	Content		671	523	1970520	370536439	
1990	14:37:17.349	00:00:01.990	99	661,7081	513,9896	0,6364698	0,3101723	697,0378	4,176709	0	680,9217	554,3099	0,3763891	0,3136801	691,2083	4,147573	0	5	671	534						No media	0	1280	1024	0	0	667	531	1016	0	Content		671	534	1990415	370556334	
2010	14:37:17.369	00:00:02.010	100	664,1039	529,1619	0,6365544	0,3103887	697,0378	4,177261	0	682,8964	546,2512	0,3764523	0,313832	691,2083	4,103567	0	5	674	538						No media	0	1280	1024	0	0	667	531	1016	0	Content		674	538	2010439	370576358	
